Resource ID,Service Name,Usage Quantity,Usage Unit,Region / Zone,CPU Utilization (%),Memory Utilization (%),Network Inbound Data (Bytes),Network Outbound Data (Bytes),Usage Start Date,Usage End Date,Cost per Quantity ($),Unrounded Cost ($),Rounded Cost ($),Total Cost (INR)
resource_480,Compute Engine,297,Hours,us-east1,39.42,96.77,3.78059E+11,3.7835E+11,2022-01-30 08:00:00,2022-02-11 17:00:00,9.5447,2834.7759,2835,235305
resource_381,Cloud SQL,67,Hours,us-central1,84.54,22.73,24564300077,24584309147,2022-01-30 08:00:00,2022-02-02 03:00:00,1.3604,91.1468,91,7553
resource_885,Cloud Filestore,31.9454,GB,asia-south1,68.45,82.25,6.56194E+11,6.57016E+11,2022-01-30 08:00:00,2022-02-03 02:00:00,8.0253,256.3714186,256,21248
resource_108,Cloud Memorystore,12.3236,GB,us-west1,57.51,31.14,7.0618E+11,7.06676E+11,2022-01-30 08:00:00,2022-01-31 10:00:00,0.9475,11.676611,12,996
resource_450,Artifact Registry,47.4964,GB,asia-east1,33.65,95.46,1.47142E+11,1.47983E+11,2022-01-30 08:00:00,2022-02-01 19:00:00,3.755,178.348982,178,14774
resource_405,Cloud SQL,1021,Hours,europe-west1,6.95,18.47,4.04187E+11,4.04259E+11,2022-01-30 09:00:00,2022-03-13 22:00:00,3.6204,3696.4284,3696,306768
resource_607,Cloud Scheduler,289,Requests,us-central1,33.49,55.46,9.36592E+11,9.36751E+11,2022-01-30 09:00:00,2022-02-06 02:00:00,6.1923,1789.5747,1790,148570
resource_870,Secret Manager,604,Requests,us-central1,59.32,18.81,5.14062E+11,5.14198E+11,2022-01-30 09:00:00,2022-02-05 05:00:00,8.2738,4997.3752,4997,414751
resource_215,Compute Engine,67,Hours,us-west1,76,9.2,3.59823E+11,3.60639E+11,2022-01-30 09:00:00,2022-02-02 04:00:00,4.3995,294.7665,295,24485
resource_316,Dialogflow,452,Requests,europe-west1,34.28,23.78,5.22645E+11,5.22937E+11,2022-01-30 09:00:00,2022-02-02 02:00:00,3.7124,1678.0048,1678,139274
resource_944,App Engine,10,Hours,europe-west1,54.65,40.82,7.39497E+11,7.40312E+11,2022-01-30 09:00:00,2022-01-30 19:00:00,5.5043,55.043,55,4565
resource_35,App Engine,9,Hours,europe-west1,80.72,28.21,2.41043E+11,2.41383E+11,2022-01-30 09:00:00,2022-01-30 18:00:00,1.4235,12.8115,13,1079
resource_320,Cloud Filestore,52.1747,GB,us-central1,5.97,60.22,1.29459E+11,1.30019E+11,2022-01-30 09:00:00,2022-02-01 08:00:00,7.4568,389.056303,389,32287
resource_713,Cloud SQL,447,Hours,us-central1,27.56,54.04,9.05729E+11,9.06092E+11,2022-01-30 10:00:00,2022-02-18 01:00:00,7.5853,3390.6291,3391,281453
resource_506,Cloud CDN,459,Requests,us-west1,54.14,49.14,71297644900,71487501666,2022-01-30 10:00:00,2022-02-05 06:00:00,9.8402,4516.6518,4517,374911
resource_717,Cloud Tasks,815,Requests,us-west1,50.75,33.52,1.29133E+11,1.29721E+11,2022-01-30 10:00:00,2022-02-09 20:00:00,9.558,7789.77,7790,646570
resource_28,Secret Manager,511,Requests,asia-east1,34.86,68.54,2.63475E+11,2.63802E+11,2022-01-30 10:00:00,2022-02-02 18:00:00,7.973,4074.203,4074,338142
resource_132,Artifact Registry,80.8316,GB,us-east1,89.22,79.93,6.15236E+11,6.15938E+11,2022-01-30 10:00:00,2022-01-30 17:00:00,5.5608,449.4883613,449,37267
resource_27,App Engine,3,Hours,us-east1,83.36,49.3,4.54074E+11,4.54127E+11,2022-01-30 10:00:00,2022-01-30 13:00:00,9.7654,29.2962,29,2407
resource_312,Cloud Logging,18.9117,GB,europe-west1,70.77,99.53,9.84042E+11,9.84856E+11,2022-01-30 10:00:00,2022-01-31 00:00:00,5.9245,112.0423667,112,9296
resource_710,Cloud Spanner,47,Hours,asia-east1,24.63,21.31,3.83963E+11,3.84793E+11,2022-01-30 10:00:00,2022-02-01 09:00:00,8.7898,413.1206,413,34279
resource_333,Cloud Run,389,Requests,asia-east1,18.01,64.32,8.75001E+11,8.75189E+11,2022-01-30 10:00:00,2022-02-01 00:00:00,4.0486,1574.9054,1575,130725
resource_56,Cloud Memorystore,75.347,GB,asia-south1,11.16,44.45,6.01826E+11,6.0246E+11,2022-01-30 11:00:00,2022-02-04 00:00:00,4.4604,336.0777588,336,27888
resource_310,Cloud Functions,265,Requests,us-east1,53.57,52.52,7.75395E+11,7.75586E+11,2022-01-30 11:00:00,2022-01-30 14:00:00,1.9608,519.612,520,43160
resource_876,Cloud Scheduler,328,Requests,us-east1,37.76,67.32,8.08644E+11,8.08964E+11,2022-01-30 11:00:00,2022-02-05 04:00:00,5.5116,1807.8048,1808,150064
resource_553,Cloud CDN,106,Requests,asia-south1,36.48,70.49,9.99325E+11,9.99788E+11,2022-01-30 11:00:00,2022-03-05 02:00:00,7.0603,748.3918,748,62084
resource_925,Dialogflow,887,Requests,us-east1,66.66,39.68,5.51145E+11,5.51674E+11,2022-01-30 11:00:00,2022-02-12 13:00:00,8.7238,7738.0106,7738,642254
resource_497,Cloud Build,45,Requests,asia-south1,28.62,4.15,6.04368E+11,6.04731E+11,2022-01-30 11:00:00,2022-02-06 23:00:00,8.143,366.435,366,30378
resource_138,Compute Engine,71,Hours,europe-west1,68.74,16.96,9.44672E+11,9.45267E+11,2022-01-30 11:00:00,2022-02-02 10:00:00,7.6455,542.8305,543,45069
resource_602,Cloud Monitoring,72.3433,GB,europe-west1,28.66,10.56,9.45975E+11,9.46512E+11,2022-01-30 11:00:00,2022-02-04 16:00:00,8.2555,597.2301132,597,49551
resource_749,Cloud Dataproc,59,Hours,asia-south1,84.99,45.72,9.41915E+11,9.42344E+11,2022-01-30 11:00:00,2022-02-01 22:00:00,7.0486,415.8674,416,34528
resource_847,BigQuery,674,Requests,asia-south1,63.36,32.68,1.05249E+11,1.06185E+11,2022-01-30 12:00:00,2022-01-31 19:00:00,1.8413,1241.0362,1241,103003
resource_166,Cloud Storage,42.4437,GB,us-central1,93.01,15.76,9.58379E+11,9.59202E+11,2022-01-30 12:00:00,2022-01-31 17:00:00,3.6889,156.5705649,157,13031
resource_224,Cloud Memorystore,19.8458,GB,us-east1,89.89,60.6,4.61925E+11,4.62923E+11,2022-01-30 12:00:00,2022-02-05 15:00:00,4.433,87.9764314,88,7304
resource_356,Dialogflow,299,Requests,us-west1,62.54,28.08,5.04303E+11,5.04779E+11,2022-01-30 12:00:00,2022-02-01 09:00:00,0.7195,215.1305,215,17845
resource_253,Cloud Memorystore,48.9713,GB,europe-west1,7.38,34.42,2.0189E+11,2.02339E+11,2022-01-30 12:00:00,2022-02-11 04:00:00,6.0042,294.0334795,294,24402
resource_656,Cloud CDN,956,Requests,us-west1,32.55,74.66,4.97801E+11,4.98484E+11,2022-01-30 12:00:00,2022-02-09 20:00:00,8.4174,8047.0344,8047,667901
resource_408,Cloud Run,552,Requests,asia-east1,87.21,32.1,1.98947E+11,1.99785E+11,2022-01-30 12:00:00,2022-01-30 15:00:00,6.2587,3454.8024,3455,286765
resource_294,App Engine,63,Hours,us-central1,55.27,19.23,3.1469E+11,3.15539E+11,2022-01-30 12:00:00,2022-02-02 03:00:00,7.8364,493.6932,494,41002
resource_936,Cloud Spanner,7,Hours,asia-south1,64.06,65.23,6.9661E+11,6.97161E+11,2022-01-30 13:00:00,2022-01-30 20:00:00,1.8791,13.1537,13,1079
resource_785,Cloud Functions,140,Requests,us-central1,55.67,2.03,4.39413E+11,4.39654E+11,2022-01-30 13:00:00,2022-02-04 05:00:00,9.5664,1339.296,1339,111137
resource_228,Cloud Monitoring,25.2399,GB,europe-west1,34.9,99.86,8.14596E+11,8.15026E+11,2022-01-30 13:00:00,2022-03-22 18:00:00,3.8946,98.29931454,98,8134
resource_36,App Engine,196,Hours,europe-west1,73.11,19.19,6.92314E+11,6.92735E+11,2022-01-30 13:00:00,2022-02-07 17:00:00,4.7713,935.1748,935,77605
resource_834,Compute Engine,140,Hours,us-west1,29.3,94.64,7.84546E+11,7.85154E+11,2022-01-30 13:00:00,2022-02-05 09:00:00,5.2933,741.062,741,61503
resource_353,Cloud Tasks,775,Requests,us-west1,62.93,55.7,3.03168E+11,3.03732E+11,2022-01-30 13:00:00,2022-02-09 20:00:00,8.372,6488.3,6488,538504
resource_360,BigQuery,826,Requests,asia-east1,84.43,96.74,8.05691E+11,8.06562E+11,2022-01-30 13:00:00,2022-02-01 09:00:00,3.1678,2616.6028,2617,217211
resource_27,App Engine,180,Hours,us-east1,49.78,88.99,8.02773E+11,8.0312E+11,2022-01-30 13:00:00,2022-02-07 01:00:00,1.3606,244.908,245,20335
resource_555,Cloud SQL,51,Hours,asia-east1,88.49,95.61,3.99757E+11,3.99968E+11,2022-01-30 13:00:00,2022-02-01 16:00:00,8.0458,410.3358,410,34030
resource_129,Cloud Tasks,597,Requests,us-east1,48.41,44.64,5.25508E+11,5.25848E+11,2022-01-30 14:00:00,2022-02-06 07:00:00,7.4439,4444.0083,4444,368852
resource_646,Cloud Logging,58.6136,GB,europe-west1,25.6,81.66,9.77327E+11,9.77916E+11,2022-01-30 14:00:00,2022-01-30 19:00:00,5.4568,319.8426925,320,26560
resource_276,Secret Manager,622,Requests,asia-east1,25.79,41.58,41805107215,41954220798,2022-01-30 14:00:00,2022-02-01 14:00:00,9.7192,6045.3424,6045,501735
resource_310,Cloud Functions,634,Requests,us-east1,85.08,68.29,9.43922E+11,9.43995E+11,2022-01-30 14:00:00,2022-02-10 04:00:00,7.4259,4708.0206,4708,390764
resource_887,Cloud Run,21,Requests,us-west1,42.8,17.19,8.96362E+11,8.97202E+11,2022-01-30 14:00:00,2022-02-01 13:00:00,3.2121,67.4541,67,5561
resource_955,Artifact Registry,51.7551,GB,asia-east1,82.27,78.55,3.40298E+11,3.40709E+11,2022-01-30 14:00:00,2022-01-31 04:00:00,9.0218,466.9241612,467,38761
resource_963,Cloud Scheduler,976,Requests,asia-south1,43.65,60.55,8.81618E+11,8.82068E+11,2022-01-30 14:00:00,2022-01-30 18:00:00,4.8733,4756.3408,4756,394748
resource_408,Cloud Run,758,Requests,asia-east1,27.53,65.56,3.87176E+11,3.87296E+11,2022-01-30 15:00:00,2022-02-07 04:00:00,6.6799,5063.3642,5063,420229
resource_421,Compute Engine,134,Hours,us-west1,69.83,51.48,2.76768E+11,2.7727E+11,2022-01-30 15:00:00,2022-02-05 05:00:00,8.4648,1134.2832,1134,94122
resource_660,Artifact Registry,39.0755,GB,europe-west1,56.03,15.65,2.64582E+11,2.65401E+11,2022-01-30 15:00:00,2022-02-03 00:00:00,6.2567,244.4836809,244,20252
resource_213,Dialogflow,142,Requests,us-east1,0.39,76.95,4.39443E+11,4.39854E+11,2022-01-30 15:00:00,2022-01-31 08:00:00,2.0437,290.2054,290,24070
resource_670,Cloud Functions,683,Requests,asia-east1,43.94,51.03,4.94128E+11,4.94722E+11,2022-01-30 15:00:00,2022-01-31 19:00:00,6.7708,4624.4564,4624,383792
resource_459,Cloud Armor,958,Requests,us-central1,78.06,76.72,1.3796E+11,1.38672E+11,2022-01-30 15:00:00,2022-02-06 10:00:00,3.0885,2958.783,2959,245597
resource_920,Dialogflow,368,Requests,us-central1,97.19,62.31,7.87216E+11,7.88066E+11,2022-01-30 15:00:00,2022-01-30 18:00:00,4.0165,1478.072,1478,122674
resource_123,App Engine,165,Hours,asia-east1,40.86,62.47,84986445042,85957001317,2022-01-30 15:00:00,2022-02-06 12:00:00,9.9471,1641.2715,1641,136203
resource_937,Cloud Pub/Sub,490,Requests,europe-west1,81.28,87.32,2.65885E+11,2.66779E+11,2022-01-30 16:00:00,2022-02-02 18:00:00,4.1971,2056.579,2057,170731
resource_561,Cloud Pub/Sub,264,Requests,us-east1,90.78,67.11,1.19557E+11,1.20101E+11,2022-01-30 16:00:00,2022-02-01 10:00:00,7.0396,1858.4544,1858,154214
resource_540,Cloud Armor,546,Requests,us-central1,4.74,10.96,92466558556,92848823899,2022-01-30 16:00:00,2022-02-05 13:00:00,1.1989,654.5994,655,54365
resource_1000,Artifact Registry,74.6272,GB,europe-west1,64.9,90.87,63181720804,63502931634,2022-01-30 16:00:00,2022-02-05 17:00:00,3.0129,224.8442909,225,18675
resource_361,Cloud Monitoring,11.6629,GB,us-east1,86.5,57.21,8.493E+11,8.50242E+11,2022-01-30 16:00:00,2022-02-03 14:00:00,1.5977,18.63381533,19,1577
resource_132,Artifact Registry,81.3027,GB,us-east1,63.91,17.52,6.22663E+11,6.23589E+11,2022-01-30 17:00:00,2022-02-06 02:00:00,1.4969,121.7020116,122,10126
resource_416,Secret Manager,499,Requests,us-west1,26.89,78.77,7.70574E+11,7.71521E+11,2022-01-30 17:00:00,2022-01-31 11:00:00,8.4174,4200.2826,4200,348600
resource_612,Cloud CDN,768,Requests,asia-south1,39.59,85.99,9.63418E+11,9.63493E+11,2022-01-30 17:00:00,2022-02-04 09:00:00,1.1681,897.1008,897,74451
resource_574,Compute Engine,16,Hours,europe-west1,20.84,16.38,7.12775E+11,7.13363E+11,2022-01-30 17:00:00,2022-01-31 09:00:00,2.7909,44.6544,45,3735
resource_372,Cloud CDN,852,Requests,us-east1,73.58,96.54,7.46106E+11,7.46573E+11,2022-01-30 17:00:00,2022-01-31 05:00:00,4.9313,4201.4676,4201,348683
resource_490,Secret Manager,956,Requests,us-central1,36.86,60.79,9.4054E+11,9.41061E+11,2022-01-30 17:00:00,2022-02-08 20:00:00,1.3864,1325.3984,1325,109975
resource_207,Cloud Storage,81.1508,GB,asia-south1,45.73,40.82,4.33256E+11,4.33949E+11,2022-01-30 17:00:00,2022-02-02 14:00:00,6.1623,500.0755748,500,41500
resource_622,Secret Manager,123,Requests,asia-south1,7.46,12.75,6.62754E+11,6.63556E+11,2022-01-30 18:00:00,2022-03-03 13:00:00,8.7279,1073.5317,1074,89142
resource_558,Artifact Registry,42.8208,GB,asia-east1,86.83,76.16,2.3185E+11,2.32467E+11,2022-01-30 18:00:00,2022-02-01 21:00:00,4.2706,182.8705085,183,15189
resource_979,Cloud CDN,426,Requests,us-central1,27.29,49.99,9.4214E+11,9.42469E+11,2022-01-30 18:00:00,2022-02-01 12:00:00,4.3305,1844.793,1845,153135
resource_6,Dialogflow,260,Requests,asia-south1,32.99,29.32,7.45212E+11,7.46151E+11,2022-01-30 18:00:00,2022-01-30 21:00:00,6.2311,1620.086,1620,134460
resource_35,App Engine,45,Hours,europe-west1,36.48,5.87,1.97288E+11,1.97351E+11,2022-01-30 18:00:00,2022-02-01 15:00:00,2.3714,106.713,107,8881
resource_920,Dialogflow,625,Requests,us-central1,68.75,16.36,76473405109,76480355502,2022-01-30 18:00:00,2022-02-03 22:00:00,1.8948,1184.25,1184,98272
resource_565,BigQuery,280,Requests,asia-east1,24.35,45.21,6.64722E+11,6.65549E+11,2022-01-30 18:00:00,2022-02-06 17:00:00,1.441,403.48,403,33449
resource_963,Cloud Scheduler,790,Requests,asia-south1,54.05,96.38,2.77015E+11,2.77493E+11,2022-01-30 18:00:00,2022-02-16 03:00:00,6.0818,4804.622,4805,398815
resource_600,BigQuery,946,Requests,asia-south1,37.08,91.44,3.63446E+11,3.63687E+11,2022-01-30 18:00:00,2022-02-02 13:00:00,2.6289,2486.9394,2487,206421
resource_944,App Engine,195,Hours,europe-west1,36.02,83.92,4.81529E+11,4.82142E+11,2022-01-30 19:00:00,2022-02-07 22:00:00,0.9123,177.8985,178,14774
resource_485,Cloud SQL,407,Hours,us-west1,12.34,20.53,1.12315E+11,1.12396E+11,2022-01-30 19:00:00,2022-02-16 18:00:00,1.8534,754.3338,754,62582
resource_231,Cloud Pub/Sub,185,Requests,europe-west1,89.48,80.87,6.97713E+11,6.98284E+11,2022-01-30 19:00:00,2022-02-12 10:00:00,3.882,718.17,718,59594
resource_646,Cloud Logging,32.2033,GB,europe-west1,34.21,79.68,6.82226E+11,6.8319E+11,2022-01-30 19:00:00,2022-02-11 23:00:00,6.7728,218.1065102,218,18094
resource_83,BigQuery,169,Requests,us-west1,74.98,79.07,8.47625E+11,8.4845E+11,2022-01-30 19:00:00,2022-03-01 13:00:00,2.8734,485.6046,486,40338
resource_756,Secret Manager,301,Requests,us-east1,37.53,0.25,7.62128E+11,7.62848E+11,2022-01-30 20:00:00,2022-02-07 21:00:00,1.1405,343.2905,343,28469
resource_219,Secret Manager,346,Requests,asia-east1,5.47,71.25,84147826367,84390069058,2022-01-30 20:00:00,2022-02-02 15:00:00,9.3427,3232.5742,3233,268339
resource_715,Cloud Spanner,137,Hours,us-east1,57.05,3.66,8.42151E+11,8.43053E+11,2022-01-30 20:00:00,2022-02-05 13:00:00,2.8039,384.1343,384,31872
resource_892,Artifact Registry,25.7558,GB,us-east1,63.2,44.78,2.98092E+11,2.98769E+11,2022-01-30 20:00:00,2022-01-30 23:00:00,2.0354,52.42335532,52,4316
resource_929,App Engine,12,Hours,asia-south1,81.8,26.47,9.11348E+11,9.11692E+11,2022-01-30 20:00:00,2022-01-31 08:00:00,4.9108,58.9296,59,4897
resource_936,Cloud Spanner,18,Hours,asia-south1,66.32,39.3,5.31545E+11,5.32287E+11,2022-01-30 20:00:00,2022-01-31 14:00:00,2.6189,47.1402,47,3901
resource_560,Cloud Monitoring,35.4257,GB,europe-west1,47.82,31.88,4.37147E+11,4.3807E+11,2022-01-30 20:00:00,2022-02-02 21:00:00,7.6083,269.5293533,270,22410
resource_25,Cloud SQL,3,Hours,us-east1,31.5,60.09,7.29359E+11,7.29901E+11,2022-01-30 20:00:00,2022-01-30 23:00:00,5.3225,15.9675,16,1328
resource_403,Cloud Functions,186,Requests,us-east1,33.51,33.95,9.93552E+11,9.93647E+11,2022-01-30 20:00:00,2022-02-07 01:00:00,1.0716,199.3176,199,16517
resource_286,Cloud Scheduler,93,Requests,asia-south1,27.97,91.73,5.6483E+11,5.65249E+11,2022-01-30 21:00:00,2022-02-04 06:00:00,9.0603,842.6079,843,69969
resource_520,Cloud SQL,7,Hours,us-central1,52.86,56.81,7.4941E+11,7.49546E+11,2022-01-30 21:00:00,2022-01-31 04:00:00,0.9573,6.7011,7,581
resource_633,Cloud Memorystore,71.3383,GB,europe-west1,1.92,10.26,2.75819E+11,2.76229E+11,2022-01-30 21:00:00,2022-02-02 05:00:00,2.916,208.0224828,208,17264
resource_970,App Engine,159,Hours,europe-west1,57.74,39.3,3.78888E+11,3.7905E+11,2022-01-30 21:00:00,2022-02-06 12:00:00,2.5199,400.6641,401,33283
resource_667,Cloud Memorystore,76.4171,GB,us-central1,53.89,39.36,6.54825E+11,6.55008E+11,2022-01-30 21:00:00,2022-02-01 03:00:00,7.0935,542.0646989,542,44986
resource_541,Cloud Logging,47.1517,GB,us-central1,85.67,95.04,7.47179E+11,7.47803E+11,2022-01-30 21:00:00,2022-02-17 02:00:00,6.8671,323.7954391,324,26892
resource_23,Cloud Tasks,156,Requests,us-east1,73.59,51.07,5.8485E+11,5.84949E+11,2022-01-30 21:00:00,2022-02-06 10:00:00,5.6302,878.3112,878,72874
resource_6,Dialogflow,95,Requests,asia-south1,73.44,8.21,6.16612E+11,6.16658E+11,2022-01-30 21:00:00,2022-02-06 06:00:00,4.5661,433.7795,434,36022
resource_327,Artifact Registry,36.7003,GB,asia-east1,9.28,15.65,3.02093E+11,3.02184E+11,2022-01-30 22:00:00,2022-01-31 02:00:00,7.7025,282.6840607,283,23489
resource_451,Cloud Monitoring,30.4716,GB,us-east1,7.17,23.56,5.15634E+11,5.16194E+11,2022-01-30 22:00:00,2022-02-07 03:00:00,2.7202,82.88884632,83,6889
resource_837,Cloud Pub/Sub,425,Requests,asia-south1,60.1,50.19,4.08045E+11,4.08152E+11,2022-01-30 22:00:00,2022-02-12 12:00:00,8.1463,3462.1775,3462,287346
resource_100,Cloud Filestore,58.4649,GB,asia-south1,42.96,79.39,5.40744E+11,5.41155E+11,2022-01-30 22:00:00,2022-02-01 18:00:00,4.8637,284.3557341,284,23572
resource_757,Cloud Dataflow,25,Hours,asia-south1,43.44,76.48,5.40555E+11,5.41118E+11,2022-01-30 22:00:00,2022-01-31 23:00:00,3.8504,96.26,96,7968
resource_890,Cloud Filestore,18.6314,GB,europe-west1,99.55,59.04,4.71055E+11,4.71618E+11,2022-01-30 22:00:00,2022-02-02 02:00:00,0.6219,11.58686766,12,996
resource_693,Cloud Memorystore,95.7169,GB,europe-west1,91.4,70.3,7.73225E+11,7.73413E+11,2022-01-30 22:00:00,2022-02-01 22:00:00,6.6791,639.3027468,639,53037
resource_790,Dialogflow,316,Requests,us-west1,36.58,1.22,8.96324E+11,8.96549E+11,2022-01-30 22:00:00,2022-01-31 18:00:00,4.6795,1478.722,1479,122757
resource_212,Cloud Build,827,Requests,europe-west1,18.39,41.28,9.45073E+11,9.4548E+11,2022-01-30 22:00:00,2022-02-11 22:00:00,5.4765,4529.0655,4529,375907
resource_804,Secret Manager,769,Requests,asia-south1,4.05,31.88,23774026530,24311803629,2022-01-30 22:00:00,2022-01-31 09:00:00,5.7384,4412.8296,4413,366279
resource_330,App Engine,52,Hours,us-west1,67.34,35.3,1.74726E+11,1.74768E+11,2022-01-30 22:00:00,2022-02-02 02:00:00,6.7326,350.0952,350,29050
resource_175,Secret Manager,230,Requests,us-central1,35.41,85.24,8.52036E+11,8.52409E+11,2022-01-30 23:00:00,2022-02-05 02:00:00,1.4271,328.233,328,27224
resource_645,Dialogflow,832,Requests,asia-east1,74.34,0.44,4.60211E+11,4.60783E+11,2022-01-30 23:00:00,2022-02-02 16:00:00,3.3734,2806.6688,2807,232981
resource_897,Cloud Scheduler,238,Requests,us-east1,65.04,62.13,8.95982E+11,8.96545E+11,2022-01-30 23:00:00,2022-02-06 01:00:00,9.5608,2275.4704,2275,188825
resource_179,Cloud Build,680,Requests,europe-west1,97.48,58.13,1.35846E+11,1.36543E+11,2022-01-30 23:00:00,2022-02-07 05:00:00,9.9902,6793.336,6793,563819
resource_25,Cloud SQL,24,Hours,us-east1,26.88,5.94,7.75345E+11,7.76032E+11,2022-01-30 23:00:00,2022-01-31 23:00:00,1.4782,35.4768,35,2905
resource_846,BigQuery,792,Requests,asia-east1,90.62,72.19,8.39848E+11,8.4014E+11,2022-01-30 23:00:00,2022-02-07 06:00:00,8.7016,6891.6672,6892,572036
resource_892,Artifact Registry,48.4007,GB,us-east1,82.18,78.29,9.21793E+11,9.21795E+11,2022-01-30 23:00:00,2022-02-04 15:00:00,5.0689,245.3383082,245,20335
resource_709,Secret Manager,880,Requests,us-west1,52.76,83.53,1.1021E+11,1.11176E+11,2022-01-31 00:00:00,2022-01-31 10:00:00,8.7444,7695.072,7695,638685
resource_918,Cloud Filestore,82.246,GB,asia-south1,51.72,45.22,1.76507E+11,1.76595E+11,2022-01-31 00:00:00,2022-02-13 19:00:00,3.3665,276.881159,277,22991
resource_942,Secret Manager,740,Requests,asia-south1,38.02,97.46,58673871682,58685885923,2022-01-31 00:00:00,2022-01-31 03:00:00,3.1808,2353.792,2354,195382
resource_328,Cloud Pub/Sub,255,Requests,us-east1,34.86,7.83,6.86786E+11,6.87552E+11,2022-01-31 00:00:00,2022-01-31 01:00:00,5.0521,1288.2855,1288,106904
resource_723,Artifact Registry,98.6723,GB,asia-south1,11.11,62.07,1.73545E+11,1.73636E+11,2022-01-31 00:00:00,2022-02-11 06:00:00,9.0131,889.3433071,889,73787
resource_312,Cloud Logging,22.0814,GB,europe-west1,19.71,54.95,1.42884E+11,1.42967E+11,2022-01-31 00:00:00,2022-02-03 10:00:00,4.8979,108.1524891,108,8964
resource_373,Cloud Monitoring,92.2793,GB,us-east1,61.14,29.57,3.34394E+11,3.34742E+11,2022-01-31 00:00:00,2022-02-05 06:00:00,9.4205,869.3171457,869,72127
resource_566,Cloud Tasks,142,Requests,asia-south1,32.62,42.88,3.82135E+11,3.82225E+11,2022-01-31 00:00:00,2022-02-07 04:00:00,8.4402,1198.5084,1199,99517
resource_375,Cloud Storage,24.5403,GB,asia-east1,40.62,99.51,8.9623E+11,8.96354E+11,2022-01-31 01:00:00,2022-02-03 10:00:00,3.89,95.461767,95,7885
resource_695,Cloud SQL,525,Hours,asia-south1,50.5,40.78,6.81334E+11,6.81988E+11,2022-01-31 01:00:00,2022-02-21 22:00:00,4.9242,2585.205,2585,214555
resource_992,Cloud Tasks,775,Requests,us-central1,93.83,52.74,3.52818E+11,3.53173E+11,2022-01-31 01:00:00,2022-02-01 14:00:00,6.1629,4776.2475,4776,396408
resource_328,Cloud Pub/Sub,897,Requests,us-east1,61.34,98.65,6.32349E+11,6.32999E+11,2022-01-31 01:00:00,2022-02-05 11:00:00,1.2464,1118.0208,1118,92794
resource_737,Cloud Memorystore,93.3883,GB,us-east1,44.6,16.11,81514914438,81989827028,2022-01-31 01:00:00,2022-02-02 10:00:00,8.834,824.9922422,825,68475
resource_327,Artifact Registry,76.1831,GB,asia-east1,72.18,77.52,4.18302E+11,4.18434E+11,2022-01-31 02:00:00,2022-01-31 20:00:00,5.3177,405.1188709,405,33615
resource_114,Cloud Tasks,855,Requests,asia-east1,90.86,55.16,11859019700,12569854584,2022-01-31 02:00:00,2022-02-06 16:00:00,4.0277,3443.6835,3444,285852
resource_494,Cloud Memorystore,98.029,GB,us-east1,3.08,15.59,2.46107E+11,2.46577E+11,2022-01-31 02:00:00,2022-02-07 21:00:00,6.9153,677.8999437,678,56274
resource_865,Cloud Build,651,Requests,asia-east1,6.59,58.79,4.69615E+11,4.7046E+11,2022-01-31 02:00:00,2022-01-31 18:00:00,6.6623,4337.1573,4337,359971
resource_304,Cloud Filestore,16.8184,GB,us-central1,60.56,23.32,9.33676E+11,9.34051E+11,2022-01-31 03:00:00,2022-02-02 17:00:00,0.7156,12.03524704,12,996
resource_640,Secret Manager,522,Requests,us-west1,75.78,71.32,28566121547,28670805122,2022-01-31 03:00:00,2022-01-31 05:00:00,7.3085,3815.037,3815,316645
resource_680,Cloud Pub/Sub,51,Requests,us-central1,7.15,45.79,1.30602E+11,1.31167E+11,2022-01-31 03:00:00,2022-02-04 09:00:00,2.2764,116.0964,116,9628
